_issn_norm,_journal_label,_publisher,apc,papers,uncovered_total,within_cap
15328392,Hum Pathol,Elsevier,3550.0,8,12400.0,False
25785745,ACR Open Rheumatol,Wiley,3550.0,8,12400.0,False
18733913,Cell Signal,Elsevier,3550.0,7,10850.0,False
15596834,Infect Control Hosp Epidemiol,Cambridge University Press (CUP),3550.0,6,9300.0,False
14698978,Psychol Med,Cambridge University Press (CUP),3550.0,5,7750.0,False
13667289,Biling (Camb Engl),Cambridge University Press (CUP),3550.0,3,4650.0,False
14752662,Br J Nutr,Cambridge University Press (CUP),3550.0,3,4650.0,False
17436109,J Sex Med,Oxford University Press (OUP),3550.0,2,3100.0,False
14609568,Eur J Neurosci,Wiley,3560.0,8,12480.0,False
16155947,Ann Vasc Surg,Elsevier,3560.0,3,4680.0,False
14492288,Int J Biol Sci,Ivyspring International Publisher,3572.0,3,4716.0,False
15928721,Haematologica,Ferrata Storti Foundation (Haematologica),3574.0,3,4722.0,False
1873622X,Behav Res Ther,Elsevier,3580.0,6,9480.0,False
18727549,Behav Brain Res,Elsevier,3590.0,10,15900.0,False
19318405,AIDS Res Hum Retroviruses,Mary Ann Liebert,3600.0,22,35200.0,False
23258306,LGBT Health,Mary Ann Liebert,3600.0,13,20800.0,False
1931843X,J Womens Health (Larchmt),Mary Ann Liebert,3600.0,10,16000.0,False
15357732,J Vasc Interv Radiol,Elsevier,3600.0,5,8000.0,False
18781888,Behav Ther,Elsevier,3600.0,5,8000.0,False
14681331,Eur J Neurol,Wiley,3600.0,4,6400.0,False
15210111,Mol Pharmacol,Elsevier,3600.0,2,3200.0,False
21532176,Child Obes,Mary Ann Liebert,3600.0,2,3200.0,False
2156535X,J Adolesc Young Adult Oncol,Mary Ann Liebert,3600.0,2,3200.0,False
26884887,Transgend Health,Mary Ann Liebert,3600.0,1,1600.0,False
15573117,J Heart Lung Transplant,Elsevier,3606.0,6,9636.0,False
15329488,Semin Thorac Cardiovasc Surg,Elsevier,3610.0,1,1610.0,False
18794076,J Geriatr Oncol,Elsevier,3610.0,1,1610.0,False
19506007,Biomed Pharmacother,Elsevier,3610.0,1,1610.0,False
23342536,Optica,Optica Publishing Group,3610.0,1,1610.0,False
20726694,Cancers (Basel),MDPI,3625.0,76,123500.0,False
14220067,Int J Mol Sci,MDPI,3625.0,40,65000.0,False
20726643,Nutrients,MDPI,3625.0,16,26000.0,False
19994923,Pharmaceutics,MDPI,3625.0,9,14625.0,False
14248247,Pharmaceuticals (Basel),MDPI,3625.0,5,8125.0,False
20763921,Antioxidants (Basel),MDPI,3625.0,5,8125.0,False
20796382,Antibiotics (Basel),MDPI,3625.0,2,3250.0,False
21623279,Brain Behav,Wiley,3630.0,4,6520.0,False
17528062,Clin Transl Sci,Wiley,3630.0,3,4890.0,False
15323064,Respir Med,Elsevier,3630.0,2,3260.0,False
20472986,J Glob Health,International Society of Global Health,3635.0,4,6540.0,False
10991492,NMR Biomed,Wiley,3640.0,16,26240.0,False
18785883,J Neurol Sci,Elsevier,3640.0,8,13120.0,False
18790267,Injury,Elsevier,3640.0,1,1640.0,False
13600451,AIDS Care,Taylor & Francis,3650.0,9,14850.0,False
18732380,J Biomech,Elsevier,3650.0,8,13200.0,False
19403208,J Am Coll Health,Taylor & Francis,3650.0,7,11550.0,False
10985549,Mol Cell Biol,Taylor & Francis,3650.0,5,8250.0,False
14617277,J Health Psychol,SAGE Publications,3650.0,5,8250.0,False
15407586,J Psychosoc Oncol,Taylor & Francis,3650.0,4,6600.0,False
15436136,Arch Suicide Res,Taylor & Francis,3650.0,4,6600.0,False
17088186,Int J Audiol,Taylor & Francis,3650.0,4,6600.0,False
10960260,Prev Med,Elsevier,3650.0,3,4950.0,False
15598519,J Sex Res,Taylor & Francis,3650.0,3,4950.0,False
19490984,Gut Microbes,Taylor & Francis,3650.0,3,4950.0,False
26666367,Transplant Cell Ther,Elsevier,3650.0,3,4950.0,False
15236536,Biol Blood Marrow Transplant,Elsevier,3650.0,2,3300.0,False
15295192,Parent Sci Pract,Taylor & Francis,3650.0,2,3300.0,False
15403602,J Homosex,Taylor & Francis,3650.0,2,3300.0,False
15404048,J Gerontol Soc Work,Taylor & Francis,3650.0,2,3300.0,False
00220426,J Drug Issues,SAGE Publications,3650.0,1,1650.0,False
02687038,Aphasiology,Taylor & Francis,3650.0,1,1650.0,False
15332659,J Ethn Subst Abuse,Taylor & Francis,3650.0,1,1650.0,False
15558584,RNA Biol,Taylor & Francis,3650.0,1,1650.0,False
16078888,Stress,Taylor & Francis,3650.0,1,1650.0,False
23794925,Evid Based Pract Child Adolesc Ment Health,Taylor & Francis,3650.0,1,1650.0,False
15222594,Magn Reson Med,Wiley,3680.0,45,75600.0,False
15222586,J Magn Reson Imaging,Wiley,3680.0,25,42000.0,False
18732518,Vaccine,Elsevier,3680.0,5,8400.0,False
23732822,eNeuro,Society for Neuroscience,3690.0,24,40560.0,False
2730664X,Commun Med (Lond),Springer Nature,3690.0,11,18590.0,False
14786362,Arthritis Res Ther,Springer Nature,3690.0,3,5070.0,False
14759276,Int J Equity Health,Springer Nature,3690.0,1,1690.0,False
18655025,Cell Mol Bioeng,Springer Nature,3690.0,1,1690.0,False
18780180,J Mech Behav Biomed Mater,Elsevier,3690.0,1,1690.0,False
15495477,Genes Dev,Cold Spring Harbor Laboratory,3700.0,30,51000.0,False
15229653,Osteoarthritis Cartilage,Elsevier,3700.0,3,5100.0,False
26671743,Biol Psychiatry Glob Open Sci,Elsevier,3700.0,3,5100.0,False
15300374,Menopause,Wolters Kluwer,3700.0,2,3400.0,False
1943278X,Suicide Life Threat Behav,Wiley,3700.0,2,3400.0,False
19353227,J Addict Med,Wolters Kluwer,3700.0,1,1700.0,False
15506606,J Immunol,Oxford University Press (OUP),3710.0,42,71820.0,False
15275418,J Am Acad Child Adolesc Psychiatry,Elsevier,3710.0,12,20520.0,False
19167075,Can J Cardiol,Elsevier,3710.0,1,1710.0,False
15323102,Placenta,Elsevier,3720.0,10,17200.0,False
13993046,Pediatr Transplant,Wiley,3730.0,1,1730.0,False
15206629,J Community Psychol,Wiley,3730.0,1,1730.0,False
15306860,FASEB J,Wiley,3740.0,40,69600.0,False
15214036,Biom J,Wiley,3740.0,5,8700.0,False
22122672,J Acad Nutr Diet,Elsevier,3740.0,3,5220.0,False
18726976,Arch Gerontol Geriatr,Elsevier,3750.0,6,10500.0,False
15387836,J Thromb Haemost,Elsevier,3750.0,2,3500.0,False
15422011,J Midwifery Womens Health,Wiley,3750.0,1,1750.0,False
10982302,Dev Psychobiol,Wiley,3760.0,6,10560.0,False
18791360,J Psychosom Res,Elsevier,3760.0,3,5280.0,False
25742531,JAMIA Open,Oxford University Press (OUP),3762.0,3,5286.0,False
15557162,Am J Med,Elsevier,3770.0,3,5310.0,False
18790887,Radiother Oncol,Elsevier,3770.0,2,3540.0,False
15410420,Biometrics,Oxford University Press (OUP),3780.0,7,12460.0,False
15364801,J Pediatr Gastroenterol Nutr,Wiley,3780.0,5,8900.0,False
15234681,J Bone Miner Res,Oxford University Press (OUP),3780.0,3,5340.0,False
14682834,Age Ageing,Oxford University Press (OUP),3786.75,2,3573.5,False
20515960,Acta Neuropathol Commun,Springer Nature,3790.0,32,57280.0,False
15732517,J Affect Disord,Elsevier,3790.0,28,50120.0,False
15736695,Prev Sci,Springer Nature,3790.0,14,25060.0,False
14749726,Aging Cell,Wiley,3790.0,11,19690.0,False
15733289,Adm Policy Ment Health,Springer Nature,3790.0,9,16110.0,False
18728952,Clin Neurophysiol,Elsevier,3790.0,9,16110.0,False
14321971,Pediatr Cardiol,Springer Nature,3790.0,5,8950.0,False
15315320,Psychon Bull Rev,Springer Nature,3790.0,3,5370.0,False
14333023,Int Urogynecol J,Springer Nature,3790.0,2,3580.0,False
15221709,Sleep Breath,Springer Nature,3790.0,2,3580.0,False
15430154,J Cancer Educ,Springer Nature,3790.0,2,3580.0,False
20593635,Signal Transduct Target Ther,Springer Nature,3790.0,1,1790.0,False
23744677,NPJ Breast Cancer,Springer Nature,3790.0,1,1790.0,False
25889311,Eur Urol Oncol,Elsevier,3790.0,1,1790.0,False
15231747,J Invest Dermatol,Elsevier,3800.0,45,81000.0,False
19383673,J Leukoc Biol,Oxford University Press (OUP),3800.0,7,12600.0,False
10897690,J Chem Phys,AIP Publishing,3800.0,6,10800.0,False
10976795,J Am Soc Echocardiogr,Elsevier,3800.0,5,9000.0,False
18787533,Surg Obes Relat Dis,Elsevier,3800.0,5,9000.0,False
15251438,Int J Gynecol Cancer,Elsevier,3800.0,2,3600.0,False
1526968X,Genesis,Wiley,3800.0,1,1800.0,False
1618131X,Int J Hyg Environ Health,Elsevier,3800.0,1,1800.0,False
18731708,Reprod Toxicol,Elsevier,3800.0,1,1800.0,False
20479980,J Am Heart Assoc,Wolters Kluwer,3810.0,110,199100.0,False
18787568,Acta Biomater,Elsevier,3810.0,15,27150.0,False
18790631,Life Sci,Elsevier,3810.0,1,1810.0,False
19328737,Clin Cardiol,Wiley,3810.0,1,1810.0,False
18732585,Ann Epidemiol,Elsevier,3820.0,4,7280.0,False
1873734X,Eur J Cardiothorac Surg,Oxford University Press (OUP),3829.41,2,3658.8199999999997,False
18733360,Psychoneuroendocrinology,Elsevier,3830.0,16,29280.0,False
19738102,Cortex,Elsevier,3830.0,16,29280.0,False
18735134,Patient Educ Couns,Elsevier,3830.0,12,21960.0,False
18789307,Dev Cogn Neurosci,Elsevier,3830.0,9,16470.0,False
18791883,Am J Surg,Elsevier,3830.0,5,9150.0,False
15733599,J Genet Couns,Wiley,3840.0,1,1840.0,False
19454589,Aging (Albany NY),Impact Journals,3850.0,9,16650.0,False
10976760,Ann Emerg Med,Elsevier,3850.0,5,9250.0,False
18729738,Neurotoxicol Teratol,Elsevier,3850.0,4,7400.0,False
15445208,Health Aff (Millwood),Health Affairs,3850.0,3,5550.0,False
1549490X,Oncologist,Oxford University Press (OUP),3852.0,3,5556.0,False
15206777,Neurourol Urodyn,Wiley,3860.0,25,46500.0,False
10960953,Environ Res,Elsevier,3860.0,11,20460.0,False
15364844,Inflamm Bowel Dis,Oxford University Press (OUP),3862.0,1,1862.0,False
18791972,J Adolesc Health,Elsevier,3870.0,23,43010.0,False
14602091,J Antimicrob Chemother,Oxford University Press (OUP),3873.15,14,26224.100000000002,False
14643405,Bioorg Med Chem Lett,Elsevier,3880.0,2,3760.0,False
14774054,Brief Bioinform,Oxford University Press (OUP),3885.0,4,7540.0,False
15732649,Qual Life Res,Springer Nature,3890.0,11,20790.0,False
23738057,NPJ Parkinsons Dis,Springer Nature,3890.0,10,18900.0,False
15737225,Cancer Causes Control,Springer Nature,3890.0,5,9450.0,False
18687083,Clin Epigenetics,Springer Nature,3890.0,5,9450.0,False
15328651,Reg Anesth Pain Med,BMJ,3890.0,4,7560.0,False
1874270X,Biomol NMR Assign,Springer Nature,3890.0,4,7560.0,False
14795876,J Transl Med,Springer Nature,3890.0,3,5670.0,False
2334265X,NPJ Schizophr,Springer Nature,3890.0,3,5670.0,False
27546993,Schizophrenia (Heidelb),Springer Nature,3890.0,3,5670.0,False
20590105,NPJ Vaccines,Springer Nature,3890.0,2,3780.0,False
15733890,Metabolomics,Springer Nature,3890.0,1,1890.0,False
15736601,J Youth Adolesc,Springer Nature,3890.0,1,1890.0,False
20493169,Int J Oral Sci,Springer Nature,3890.0,1,1890.0,False
17585090,Biofabrication,IOP Publishing,3895.0,1,1895.0,False
15236838,Am J Kidney Dis,Elsevier,3900.0,41,77900.0,False
15273350,Hepatology,Wolters Kluwer,3900.0,17,32300.0,False
15532712,Acad Emerg Med,Wiley,3900.0,9,17100.0,False
15526518,J Interpers Violence,SAGE Publications,3900.0,8,15200.0,False
14617005,Autism,SAGE Publications,3900.0,7,13300.0,False
18787479,Neurotherapeutics,Elsevier,3900.0,7,13300.0,False
19425546,Mayo Clin Proc,Elsevier,3900.0,6,11400.0,False
14679280,Psychol Sci,SAGE Publications,3900.0,5,9500.0,False
15523489,Assessment,SAGE Publications,3900.0,5,9500.0,False
19322968,J Diabetes Sci Technol,SAGE Publications,3900.0,4,7600.0,False
1872678X,J Neurosci Methods,Elsevier,3900.0,3,5700.0,False
21677026,Clin Psychol Sci,SAGE Publications,3900.0,3,5700.0,False
26338823,Function (Oxf),Oxford University Press (OUP),3900.0,3,5700.0,False
23290501,Mol Ther Methods Clin Dev,Elsevier,3900.0,2,3800.0,False
21622531,Mol Ther Nucleic Acids,Elsevier,3900.0,1,1900.0,False
16642295,Front Neurol,Frontiers,3906.0,22,41932.0,False
2296634X,Front Cell Dev Biol,Frontiers,3906.0,19,36214.0,False
16625161,Front Hum Neurosci,Frontiers,3906.0,16,30496.0,False
16625102,Front Cell Neurosci,Frontiers,3906.0,9,17154.0,False
16641078,Front Psychol,Frontiers,3906.0,9,17154.0,False
22352988,Front Cell Infect Microbiol,Frontiers,3906.0,9,17154.0,False
16634365,Front Aging Neurosci,Frontiers,3906.0,8,15248.0,False
22964185,Front Bioeng Biotechnol,Frontiers,3906.0,8,15248.0,False
16648021,Front Genet,Frontiers,3906.0,7,13342.0,False
2297055X,Front Cardiovasc Med,Frontiers,3906.0,6,11436.0,False
16625099,Front Mol Neurosci,Frontiers,3906.0,5,9530.0,False
22962360,Front Pediatr,Frontiers,3906.0,4,7624.0,False
16639812,Front Pharmacol,Frontiers,3906.0,3,5718.0,False
16642392,Front Endocrinol (Lausanne),Frontiers,3906.0,3,5718.0,False
2296858X,Front Med (Lausanne),Frontiers,3906.0,2,3812.0,False
2296861X,Front Nutr,Frontiers,3906.0,2,3812.0,False
2296889X,Front Mol Biosci,Frontiers,3906.0,2,3812.0,False
2504284X,Front Educ (Lausanne),Frontiers,3906.0,2,3812.0,False
1664302X,Front Microbiol,Frontiers,3906.0,1,1906.0,False
15732509,Schizophr Res,Elsevier,3910.0,16,30560.0,False
1095564X,Dev Biol,Elsevier,3910.0,8,15280.0,False
18737838,Cognition,Elsevier,3910.0,4,7640.0,False
29937175,Alcohol Clin Exp Res (Hoboken),Wiley,3910.0,4,7640.0,False
13993062,Transpl Infect Dis,Wiley,3920.0,6,11520.0,False
24686530,Ophthalmol Retina,Elsevier,3920.0,5,9600.0,False
15251470,Pediatr Dermatol,Wiley,3920.0,2,3840.0,False
19493592,Cytoskeleton (Hoboken),Wiley,3920.0,2,3840.0,False
15210391,Am J Addict,Wiley,3920.0,1,1920.0,False
20474881,Eur J Prev Cardiol,Oxford University Press (OUP),3925.35,1,1925.35,False
16625110,Front Neural Circuits,Frontiers,3937.5,3,5812.5,False
16643224,Front Immunol,Frontiers,3938.0,84,162792.0,False
19457197,J Clin Endocrinol Metab,The Endocrine Society,3938.0,26,50388.0,False
1664042X,Front Physiol,Frontiers,3938.0,19,36822.0,False
16640640,Front Psychiatry,Frontiers,3938.0,12,23256.0,False
16624548,Front Neurosci,Frontiers,3938.0,10,19380.0,False
2234943X,Front Oncol,Frontiers,3938.0,10,19380.0,False
22962565,Front Public Health,Frontiers,3938.0,8,15504.0,False
19457170,Endocrinology,The Endocrine Society,3938.0,7,13566.0,False
26999307,Adv Nanobiomed Res,Wiley,3940.0,5,9700.0,False
15222683,Electrophoresis,Wiley,3940.0,3,5820.0,False
18734626,J Gastrointest Surg,Elsevier,3950.0,17,33150.0,False
15321991,Cell Calcium,Elsevier,3950.0,6,11700.0,False
14219670,Am J Nephrol,Karger Publishers,3950.0,4,7800.0,False
14230003,Gerontology,Karger Publishers,3950.0,4,7800.0,False
18732763,Bone,Elsevier,3960.0,5,9800.0,False
18737994,J Commun Disord,Elsevier,3960.0,4,7840.0,False
15328414,J Card Fail,Elsevier,3970.0,24,47280.0,False
1554527X,J Orthop Res,Wiley,3970.0,5,9850.0,False
26404567,Adv Intell Syst,Wiley,3970.0,2,3940.0,False
18741754,Int J Cardiol,Elsevier,3970.0,1,1970.0,False
25751077,Life Sci Alliance,Life Science Alliance,3975.0,15,29625.0,False
1095953X,Neurobiol Dis,Elsevier,3980.0,20,39600.0,False
18733468,FEBS Lett,Wiley,3980.0,3,5940.0,False
10797114,Phys Rev Lett,American Physical Society (APS),3980.0,2,3960.0,False
15328171,Am J Emerg Med,Elsevier,3980.0,2,3960.0,False
17430003,J Neuroeng Rehabil,Springer Nature,3990.0,16,31840.0,False
14351102,Arch Womens Ment Health,Springer Nature,3990.0,5,9950.0,False
15571920,J Immigr Minor Health,Springer Nature,3990.0,4,7960.0,False
20402392,Mol Autism,Springer Nature,3990.0,4,7960.0,False
14321106,Exp Brain Res,Springer Nature,3990.0,3,5970.0,False
15251594,Artif Organs,Wiley,3990.0,3,5970.0,False
15543528,Behav Res Methods,Springer Nature,3990.0,2,3980.0,False
14321327,J Biol Inorg Chem,Springer Nature,3990.0,1,1990.0,False
21965412,Curr Environ Health Rep,Springer Nature,3990.0,1,1990.0,False
13624962,Nucleic Acids Res,Oxford University Press (OUP),3992.0,28,55776.0,False
19394586,Mol Biol Cell,American Society for Cell Biology (ASCB),3995.0,30,59850.0,False
25743805,JAMA Netw Open,American Medical Association (AMA),4000.0,79,158000.0,False
22132201,J Allergy Clin Immunol Pract,Elsevier,4000.0,41,82000.0,False
1532821X,Arch Phys Med Rehabil,Elsevier,4000.0,22,44000.0,False
0315162X,J Rheumatol,The Journal of Rheumatology,4000.0,13,26000.0,False
15577449,AIDS Patient Care STDS,Mary Ann Liebert,4000.0,7,14000.0,False
01621459,J Am Stat Assoc,Taylor & Francis,4000.0,6,12000.0,False
1750192X,Epigenomics,Taylor & Francis,4000.0,6,12000.0,False
17548411,Dis Model Mech,The Company of Biologists,4000.0,6,12000.0,False
10959564,Neurobiol Learn Mem,Elsevier,4000.0,5,10000.0,False
14653419,Ethn Health,Taylor & Francis,4000.0,5,10000.0,False
1937335X,Tissue Eng Part A,Mary Ann Liebert,4000.0,5,10000.0,False
23788763,Cannabis Cannabinoid Res,Mary Ann Liebert,4000.0,5,10000.0,False
14992752,J Rheumatol,The Journal of Rheumatology,4000.0,4,8000.0,False
15244733,Value Health,Elsevier,4000.0,4,8000.0,False
15452301,Clin Gerontol,Taylor & Francis,4000.0,4,8000.0,False
15579042,J Neurotrauma,Mary Ann Liebert,4000.0,4,8000.0,False
1744411X,J Clin Exp Neuropsychol,Taylor & Francis,4000.0,4,8000.0,False
10979891,Am J Drug Alcohol Abuse,Taylor & Francis,4000.0,3,6000.0,False
1362301X,Brain Inj,Taylor & Francis,4000.0,3,6000.0,False
17444136,Child Neuropsychol,Taylor & Francis,4000.0,3,6000.0,False
26890186,JAMA Health Forum,American Medical Association (AMA),4000.0,3,6000.0,False
14322323,World J Surg,Wiley,4000.0,2,4000.0,False
15322491,Subst Use Misuse,Taylor & Francis,4000.0,2,4000.0,False
15324303,J Asthma,Taylor & Francis,4000.0,2,4000.0,False
15577422,Hum Gene Ther,Mary Ann Liebert,4000.0,1,2000.0,False
15577740,J Palliat Med,Mary Ann Liebert,4000.0,1,2000.0,False
10976809,J Vasc Surg,Elsevier,4010.0,20,40200.0,False
10960007,Exp Eye Res,Elsevier,4010.0,18,36180.0,False
18791298,Chemosphere,Elsevier,4010.0,2,4020.0,False
1879260X,Biochim Biophys Acta Mol Basis Dis,Elsevier,4010.0,1,2010.0,False
18791484,Atherosclerosis,Elsevier,4020.0,6,12120.0,False
14698986,Psychophysiology,Wiley,4020.0,3,6060.0,False
13993003,Eur Respir J,European Respiratory Society (ERS),4030.0,10,20300.0,False
18759114,Pharmacotherapy,Wiley,4030.0,2,4060.0,False
15322742,J Infect,Elsevier,4030.0,1,2030.0,False
15386724,Phys Ther,Oxford University Press (OUP),4035.0,5,10175.0,False
24519030,Biol Psychiatry Cogn Neurosci Neuroimaging,Elsevier,4050.0,6,12300.0,False
18737757,Child Abuse Negl,Elsevier,4050.0,3,6150.0,False
23522895,Neurobiol Stress,Elsevier,4050.0,2,4100.0,False
10991050,Health Econ,Wiley,4050.0,1,2050.0,False
18735347,Soc Sci Med,Elsevier,4060.0,14,28840.0,False
17517893,Early Interv Psychiatry,Wiley,4060.0,8,16480.0,False
24260266,J Prev Alzheimers Dis,Elsevier,4060.0,2,4120.0,False
17417899,Reproduction,Bioscientifica,4063.0,2,4126.0,False
20403372,Nanoscale,Royal Society of Chemistry (RSC),4067.0,6,12402.0,False
14730189,Lab Chip,Royal Society of Chemistry (RSC),4067.0,3,6201.0,False
17446848,Soft Matter,Royal Society of Chemistry (RSC),4067.0,3,6201.0,False
1364548X,Chem Commun (Camb),Royal Society of Chemistry (RSC),4067.0,2,4134.0,False
14604752,Nat Prod Rep,Royal Society of Chemistry (RSC),4067.0,2,4134.0,False
20474849,Biomater Sci,Royal Society of Chemistry (RSC),4067.0,2,4134.0,False
13645528,Analyst,Royal Society of Chemistry (RSC),4067.0,1,2067.0,False
15570657,Int J Methods Psychiatr Res,Wiley,4070.0,9,18630.0,False
10976744,Am Heart J,Elsevier,4070.0,4,8280.0,False
15322998,Stress Health,Wiley,4070.0,2,4140.0,False
17503639,Brain Pathol,Wiley,4080.0,16,33280.0,False
23986352,NPJ Digit Med,Springer Nature,4090.0,20,41800.0,False
17422094,J Neuroinflammation,Springer Nature,4090.0,17,35530.0,False
01475916,Cognit Ther Res,Springer Nature,4090.0,3,6270.0,False
2397768X,NPJ Precis Oncol,Springer Nature,4090.0,3,6270.0,False
08857482,J Fam Violence,Springer Nature,4090.0,2,4180.0,False
14765438,Eur J Hum Genet,Springer Nature,4090.0,2,4180.0,False
18736424,Environ Pollut,Elsevier,4090.0,2,4180.0,False
10928464,Curr Treat Options Cardiovasc Med,Springer Nature,4090.0,1,2090.0,False
18790739,Nutr Res,Elsevier,4090.0,1,2090.0,False
20426984,Int Forum Allergy Rhinol,Wiley,4100.0,21,44100.0,False
23289503,Ann Clin Transl Neurol,Wiley,4100.0,16,33600.0,False
15374521,Sex Transm Dis,Wolters Kluwer,4100.0,7,14700.0,False
15365166,J Neuroophthalmol,Wolters Kluwer,4100.0,1,2100.0,False
15367312,J Dev Behav Pediatr,Wolters Kluwer,4100.0,1,2100.0,False
15561380,J Thorac Oncol,Elsevier,4100.0,1,2100.0,False
10902430,Exp Neurol,Elsevier,4110.0,4,8440.0,False
15251403,Neuromodulation,Elsevier,4110.0,4,8440.0,False
13873806,Int J Mass Spectrom,Elsevier,4110.0,1,2110.0,False
26321297,Brain Commun,Oxford University Press (OUP),4118.85,13,27545.050000000003,False
10958584,J Mol Cell Cardiol,Elsevier,4120.0,7,14840.0,False
15327361,Surgery,Elsevier,4130.0,11,23430.0,False
18785891,Hear Res,Elsevier,4130.0,7,14910.0,False
1879355X,Int J Radiat Oncol Biol Phys,Elsevier,4130.0,2,4260.0,False
18731740,Prog Cardiovasc Dis,Elsevier,4130.0,1,2130.0,False
14677687,Dev Sci,Wiley,4140.0,2,4280.0,False
15495485,Learn Mem,Cold Spring Harbor Laboratory,4140.0,2,4280.0,False
18758908,J Alzheimers Dis,SAGE Publications,4150.0,41,88150.0,False
14681293,HIV Med,Wiley,4150.0,6,12900.0,False
08919887,J Geriatr Psychiatry Neurol,SAGE Publications,4150.0,5,10750.0,False
14770962,Lupus,SAGE Publications,4150.0,5,10750.0,False
15524175,Biol Res Nurs,SAGE Publications,4150.0,3,6450.0,False
15264610,Headache,Wiley,4150.0,2,4300.0,False
17407753,Clin Trials,SAGE Publications,4150.0,2,4300.0,False
17581052,Int J STD AIDS,SAGE Publications,4150.0,2,4300.0,False
23971983,J Scleroderma Relat Disord,SAGE Publications,4150.0,2,4300.0,False
10982272,Genet Epidemiol,Wiley,4150.0,1,2150.0,False
15524604,J Clin Pharmacol,Wiley,4150.0,1,2150.0,False
15527573,Res Aging,SAGE Publications,4150.0,1,2150.0,False
15598284,Am J Lifestyle Med,SAGE Publications,4150.0,1,2150.0,False
18607187,ChemMedChem,Wiley,4150.0,1,2150.0,False
1943572X,Ann Otol Rhinol Laryngol,SAGE Publications,4150.0,1,2150.0,False
21686602,Am J Health Promot,SAGE Publications,4150.0,1,2150.0,False
19313543,Chest,Elsevier,4160.0,10,21600.0,False
20521707,Pharmacol Res Perspect,Wiley,4160.0,2,4320.0,False
13618423,Med Image Anal,Elsevier,4170.0,4,8680.0,False
01918869,Pers Individ Dif,Elsevier,4170.0,1,2170.0,False
18729754,Neurochem Int,Elsevier,4170.0,1,2170.0,False
15280012,Gastroenterology,Elsevier,4180.0,16,34880.0,False
15288447,J Pain,Elsevier,4180.0,2,4360.0,False
13674811,Bioinformatics,Oxford University Press (OUP),4188.0,19,41572.0,False
23993642,Commun Biol,Springer Nature,4190.0,29,63510.0,False
15483576,Curr HIV/AIDS Rep,Springer Nature,4190.0,11,24090.0,False
15737217,Breast Cancer Res Treat,Springer Nature,4190.0,9,19710.0,False
20573995,NPJ Regen Med,Springer Nature,4190.0,8,17520.0,False
22136711,Stem Cell Reports,Elsevier,4190.0,7,15330.0,False
10958304,Appetite,Elsevier,4190.0,4,8760.0,False
14321998,Pediatr Radiol,Springer Nature,4190.0,4,8760.0,False
1466609X,Crit Care,Springer Nature,4190.0,4,8760.0,False
16177940,Biomech Model Mechanobiol,Springer Nature,4190.0,4,8760.0,False
17569966,J Exp Clin Cancer Res,Springer Nature,4190.0,4,8760.0,False
17417015,BMC Med,Springer Nature,4190.0,3,6570.0,False
20477538,Light Sci Appl,Springer Nature,4190.0,3,6570.0,False
1465542X,Breast Cancer Res,Springer Nature,4190.0,2,4380.0,False
20567944,NPJ Genom Med,Springer Nature,4190.0,2,4380.0,False
15525279,Alzheimers Dement,Wiley,4200.0,128,281600.0,False
10976787,J Am Acad Dermatol,Elsevier,4200.0,20,44000.0,False
15597016,J Cereb Blood Flow Metab,SAGE Publications,4200.0,7,15400.0,False
26660873,JACC CardioOncol,Elsevier,4200.0,5,11000.0,False
18790380,Curr Opin Genet Dev,Elsevier,4200.0,4,8800.0,False
10960333,Toxicol Appl Pharmacol,Elsevier,4200.0,1,2200.0,False
27526542,PNAS Nexus,Oxford University Press (OUP),4202.0,3,6606.0,False
18785921,J Clin Epidemiol,Elsevier,4210.0,3,6630.0,False
18735967,J Clin Virol,Elsevier,4210.0,1,2210.0,False
15565653,Fertil Steril,Elsevier,4220.0,7,15540.0,False
18733344,J Inorg Biochem,Elsevier,4220.0,1,2220.0,False
18727123,Psychiatry Res,Elsevier,4230.0,6,13380.0,False
18734596,Free Radic Biol Med,Elsevier,4240.0,5,11200.0,False
18791026,Sci Total Environ,Elsevier,4250.0,6,13500.0,False
18793185,Toxicology,Elsevier,4250.0,1,2250.0,False
20407947,Int J Numer Method Biomed Eng,Wiley,4250.0,1,2250.0,False
26666065,Lancet Reg Health West Pac,Elsevier,4250.0,1,2250.0,False
16139860,Transl Behav Med,Oxford University Press (OUP),4253.0,13,29289.0,False
23288957,Open Forum Infect Dis,Oxford University Press (OUP),4256.0,34,76704.0,False
23522518,Curr Opin Psychol,Elsevier,4260.0,1,2260.0,False
22128778,Mol Metab,Elsevier,4270.0,3,6810.0,False
15691802,Matrix Biol,Elsevier,4280.0,3,6840.0,False
17589193,Alzheimers Res Ther,Springer Nature,4290.0,9,20610.0,False
14209071,Cell Mol Life Sci,Springer Nature,4290.0,8,18320.0,False
20555008,NPJ Biofilms Microbiomes,Springer Nature,4290.0,6,13740.0,False
14752840,Cardiovasc Diabetol,Springer Nature,4290.0,3,6870.0,False
21579024,Oncogenesis,Springer Nature,4290.0,2,4580.0,False
17517370,ISME J,Oxford University Press (OUP),4299.75,1,2299.75,False
21507511,mBio,American Society for Microbiology,4300.0,49,112700.0,False
15400514,Shock,Wolters Kluwer,4300.0,17,39100.0,False
1098108X,Int J Eat Disord,Wiley,4300.0,13,29900.0,False
15464156,Alzheimer Dis Assoc Disord,Wolters Kluwer,4300.0,12,27600.0,False
