Pub Year,_journal_label,_publisher,_issn_norm,PMID,Authors,_waived_by_issn,_waived_by_title,apc_original,apc_effective,would_uncovered_if_no_waiver_cap_0,would_uncovered_if_no_waiver_cap_2000,would_uncovered_if_no_waiver_cap_3000,would_uncovered_if_no_waiver_cap_6000,avoided_usd_known
2024,J Am Geriatr Soc,Wiley,15325415,38217356,"Murawski, Alaine; Ramirez-Zohfeld, Vanessa; Mell, Johnathan; Tschoe, Marianne; Schierer, Allison; Olvera, Charles; Brett, Jeanne; Gratch, Jonathan; Lindquist, Lee A",True,False,4760.0,0.0,4760.0,2760.0,1760.0,0.0,4760.0
2024,Neurogastroenterol Motil,Wiley,13652982,38225792,"Olmos, Jorge A; Pandolfino, John E; Piskorz, María M; Zamora, Natalia; Valdovinos Díaz, Miguel A; Remes Troche, José M; Guzmán, Mauricio; Hani, Albis; Valdovinos García, Luis R; Pitanga Lukashok, Hannah; Domingues, Gerson; Vesco, Eduardo; Rivas, Mariel Mejia; Ovalle, Luis F Pineda; Cisternas, Daniel; Vela, Marcelo F",True,False,4640.0,0.0,4640.0,2640.0,1640.0,0.0,4640.0
2024,Oncogene,Springer Nature,14765594,38081963,"Palma, Flavio R; Gantner, Benjamin N; Sakiyama, Marcelo J; Kayzuka, Cezar; Shukla, Sanjeev; Lacchini, Riccardo; Cunniff, Brian; Bonini, Marcelo G",True,False,5990.0,0.0,5990.0,3990.0,2990.0,0.0,5990.0
2024,Arch Dermatol Res,Springer Nature,1432069X,38236413,"Ren, Ziyou; Chrisman, Lauren P; Pang, Yanzhen; Nguyen, Morgan; Hooper, Madeline J; LeWitt, Tessa M; Veon, Francesca L; Guitart, Joan; Zhou, Xiaolong A",True,False,4790.0,0.0,4790.0,2790.0,1790.0,0.0,4790.0
2024,Pediatr Obes,Wiley,20476310,38095062,"DeLacey, Sean; Gurra, Miranda; Arzu, Jennifer; Lowe, Lynn P; Lowe, William L; Scholtens, Denise M; Josefson, Jami L",True,False,4880.0,0.0,4880.0,2880.0,1880.0,0.0,4880.0
2024,Arch Toxicol,Springer Nature,14320738,38244039,"Abdelgawad, Ibrahim Y; George, Benu; Grant, Marianne K O; Huang, Yingbo; Shan, Yuting; Huang, R Stephanie; Zordoky, Beshay N",True,False,5690.0,0.0,5690.0,3690.0,2690.0,0.0,5690.0
2024,Int J Cardiovasc Imaging,Unknown,18758312,37968429,"Lin, Kai; Sarnari, Roberto; Gordon, Daniel Z; Markl, Michael; Carr, James C",True,False,,0.0,,,,,
2024,Alzheimers Dement,Wiley,15525279,37985223,"Archer, Derek B; Eissman, Jaclyn M; Mukherjee, Shubhabrata; Lee, Michael L; Choi, Seo-Eun; Scollard, Phoebe; Trittschuh, Emily H; Mez, Jesse B; Bush, William S; Kunkle, Brian W; Naj, Adam C; Gifford, Katherine A; Alzheimer's Disease Neuroimaging Initiative (ADNI); Alzheimer's Disease Genetics Consortium (ADGC); Alzheimer's Disease Sequencing Project (ADSP); Cuccaro, Michael L; Pericak-Vance, Margaret A; Farrer, Lindsay A; Wang, Li-San; Schellenberg, Gerard D; Mayeux, Richard P; Haines, Jonathan L; Jefferson, Angela L; Kukull, Walter A; Keene, C Dirk; Saykin, Andrew J; Thompson, Paul M; Martin, Eden R; Bennett, David A; Barnes, Lisa L; Schneider, Julie A; Crane, Paul K; Dumitrescu, Logan; Hohman, Timothy J",True,False,4200.0,0.0,4200.0,2200.0,1200.0,0.0,4200.0
2024,J Am Heart Assoc,Wolters Kluwer,20479980,38156601,"Sanuade, Olutobi A; Jacobson, Tyler A; Quintana, Adriana; Flowers, Fallon M; Abbasi, Hiba; Vu, My H; Baldridge, Abigail S; Mejia, Jairo; Lazar, Danielle; Ciolino, Jody D; Huffman, Mark D; Kandula, Namratha R",True,False,3810.0,0.0,3810.0,1810.0,810.0,0.0,3810.0
2024,J Cancer Surviv,Springer Nature,19322267,38294597,"Garcia, Sofia F; O'Connor, Mary; Kinahan, Karen; Duffy, Melissa; Klein, Margo; McCrum, Angela; Didwania, Aarati; Kircher, Sheetal M",True,False,4790.0,0.0,4790.0,2790.0,1790.0,0.0,4790.0
2024,Int J Behav Med,Springer Nature,15327558,38017317,"Shahrour, Layan; Martinez, Joseph; Chicaiza, Anthony; Omar, Rahma; Bovbjerg, Katrin; Stanton, Annette L; Valdimarsdottir, Heiddis; Yanez, Betina; Munshi, Pashna; Rowley, Scott D; Rini, Christine; Graves, Kristi D",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2024,J Extracell Vesicles,Wiley,20013078,38326288,"Welsh, Joshua A; Goberdhan, Deborah C I; O'Driscoll, Lorraine; Buzas, Edit I; Blenkiron, Cherie; Bussolati, Benedetta; Cai, Houjian; Di Vizio, Dolores; Driedonks, Tom A P; Erdbrügger, Uta; Falcon-Perez, Juan M; Fu, Qing-Ling; Hill, Andrew F; Lenassi, Metka; Lim, Sai Kiang; Mahoney, Mỹ G; Mohanty, Sujata; Möller, Andreas; Nieuwland, Rienk; Ochiya, Takahiro; Sahoo, Susmita; Torrecilhas, Ana C; Zheng, Lei; Zijlstra, Andries; Abuelreich, Sarah; Bagabas, Reem; Bergese, Paolo; Bridges, Esther M; Brucale, Marco; Burger, Dylan; Carney, Randy P; Cocucci, Emanuele; Crescitelli, Rossella; Hanser, Edveena; Harris, Adrian L; Haughey, Norman J; Hendrix, An; Ivanov, Alexander R; Jovanovic-Talisman, Tijana; Kruh-Garcia, Nicole A; Ku'ulei-Lyn Faustino, Vroniqa; Kyburz, Diego; Lässer, Cecilia; Lennon, Kathleen M; Lötvall, Jan; Maddox, Adam L; Martens-Uzunova, Elena S; Mizenko, Rachel R; Newman, Lauren A; Ridolfi, Andrea; Rohde, Eva; Rojalin, Tatu; Rowland, Andrew; Saftics, Andras; Sandau, Ursula S; Saugstad, Julie A; Shekari, Faezeh; Swift, Simon; Ter-Ovanesyan, Dmitry; Tosar, Juan P; Useckaite, Zivile; Valle, Francesco; Varga, Zoltan; van der Pol, Edwin; van Herwijnen, Martijn J C; Wauben, Marca H M; Wehman, Ann M; Williams, Sarah; Zendrini, Andrea; Zimmerman, Alan J; MISEV Consortium; Théry, Clotilde; Witwer, Kenneth W",True,False,4410.0,0.0,4410.0,2410.0,1410.0,0.0,4410.0
2024,Alzheimers Dement,Wiley,15525279,38053483,"Conniff, Kyle R; Grill, Joshua D; Gillen, Daniel L",True,False,4200.0,0.0,4200.0,2200.0,1200.0,0.0,4200.0
2024,Breast Cancer Res Treat,Springer Nature,15737217,39014267,"Phillips, Siobhan M; Starikovsky, Julia; Solk, Payton; Desai, Ria; Reading, Jean M; Hasanaj, Kristina; Wang, Shirlene D; Cullather, Erin; Lee, Jungwha; Song, Jing; Spring, Bonnie; Gradishar, William",True,False,4190.0,0.0,4190.0,2190.0,1190.0,0.0,4190.0
2024,J Am Geriatr Soc,Wiley,15325415,38777344,"Tschoe, Marianne; Murawski, Alaine; Miller, Amber; Relerford, Raven; Ramirez-Zohfeld, Vanessa; Petrakos, Alexandra; Lindquist, Lee A",True,False,4760.0,0.0,4760.0,2760.0,1760.0,0.0,4760.0
2024,ESC Heart Fail,Wiley,20555822,39034892,"Gao, Jing; Giro, Pedro; Delaney, Joseph A; Rasmussen-Torvik, Laura; Taylor, Kent D; Thorp, Edward B; Doyle, Margaret F; Feinstein, Matthew J; Sitlani, Colleen M; Olson, Nels; Tracy, Russell; Shah, Sanjiv J; Psaty, Bruce M; Patel, Ravi B",True,False,4850.0,0.0,4850.0,2850.0,1850.0,0.0,4850.0
2024,J Surg Oncol,Wiley,10969098,38798243,"Janczewski, Lauren M; Bentrem, David J; Chawla, Akhil",True,False,4570.0,0.0,4570.0,2570.0,1570.0,0.0,4570.0
2024,Neurourol Urodyn,Wiley,15206777,38803218,"Berto, Fernanda Gabrigna; McClure, J Andrew; Campbell, Jeffrey; Welk, Blayne",True,False,3860.0,0.0,3860.0,1860.0,860.0,0.0,3860.0
2024,Ann Biomed Eng,Springer Nature,15739686,38816561,"Jakubowski, Kristen L; Ludvig, Daniel; Lee, Sabrina S M; Perreault, Eric J",True,False,4390.0,0.0,4390.0,2390.0,1390.0,0.0,4390.0
2024,Adv Sci (Weinh),Wiley,21983844,38828688,"Xu, Chenxin; Chen, Guoyu; Yu, Bo; Sun, Bowen; Zhang, Yingwen; Zhang, Mingda; Yang, Yi; Xiao, Yichuan; Cheng, Shi-Yuan; Li, Yanxin; Feng, Haizhong",True,False,6730.0,0.0,6730.0,4730.0,3730.0,730.0,6730.0
2024,Geroscience,Springer Nature,25092723,38831182,"Nyúl-Tóth, Ádám; Patai, Roland; Csiszar, Anna; Ungvari, Anna; Gulej, Rafal; Mukli, Peter; Yabluchanskiy, Andriy; Benyo, Zoltan; Sotonyi, Peter; Prodan, Calin I; Liotta, Eric M; Toth, Peter; Elahi, Fanny; Barsi, Péter; Maurovich-Horvat, Pál; Sorond, Farzaneh A; Tarantini, Stefano; Ungvari, Zoltan",True,False,4490.0,0.0,4490.0,2490.0,1490.0,0.0,4490.0
2024,Eur J Pain,Unknown,15322149,38850090,"Vigotsky, Andrew D; Cong, Olivia; Pinto, Camila B; Barroso, Joana; Perez, Jennifer; Petersen, Kristian Kjaer; Arendt-Nielsen, Lars; Hardt, Kevin D; Manning, David; Apkarian, A Vania; Branco, Paulo",True,False,,0.0,,,,,
2024,Neurogastroenterol Motil,Wiley,13652982,38852150,"Halder, Sourav; Yamasaki, Jun; Liu, Xinyi; Carlson, Dustin A; Kou, Wenjun; Kahrilas, Peter J; Pandolfino, John E; Patankar, Neelesh A",True,False,4640.0,0.0,4640.0,2640.0,1640.0,0.0,4640.0
2024,Mov Disord,Wiley,15318257,38858837,"Song, Pingping; Krainc, Dimitri",True,False,4480.0,0.0,4480.0,2480.0,1480.0,0.0,4480.0
2024,Alzheimers Dement,Wiley,15525279,38859733,"Yew, Pui Ying; Devera, Ryan; Liang, Yue; Khalifa, Razan A El; Sun, Ju; Chi, Nai-Ching; Chou, Ying-Chyi; Tonellato, Peter J; Chi, Chih-Lin",True,False,4200.0,0.0,4200.0,2200.0,1200.0,0.0,4200.0
2024,Mamm Genome,Unknown,14321777,38862622,"Hawkins, Nicole A; Speakes, Nathan; Kearney, Jennifer A",True,False,,0.0,,,,,
2024,Alzheimers Dement (N Y),Wiley,23528737,39748847,"Hopkins, Thomas; Kwon, Eunbi; Lapins, Allison; Gill, Nathan; Roberts, Angela; Rogalski, Emily",True,False,2540.0,0.0,2540.0,540.0,0.0,0.0,2540.0
2024,J Physiol,Wiley,14697793,37312633,"Márquez-Nogueras, Karla M; Kuo, Ivana Y",True,False,5400.0,0.0,5400.0,3400.0,2400.0,0.0,5400.0
2024,Ann Surg Oncol,Springer Nature,15344681,38062292,"Janczewski, Lauren M; Browner, Amanda E; Cotler, Joseph; Palis, Bryan; McCabe, Ryan; Boffa, Daniel J; Nelson, Heidi",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2024,Ann Surg Oncol,Springer Nature,15344681,38062293,"Buchheit, Joanna T; Silver, Casey M; Huang, Reiping; Hu, Yue-Yung; Bentrem, David J; Odell, David D; Merkow, Ryan P",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2024,Qual Life Res,Springer Nature,15732649,38070033,"Mansolf, Maxwell; Lai, Jin-Shei; Cella, David",True,False,3890.0,0.0,3890.0,1890.0,890.0,0.0,3890.0
2024,Ann Surg Oncol,Springer Nature,15344681,38071712,"Silver, Casey M; Janczewski, Lauren M; Royan, Regina; Chung, Jeannette W; Bentrem, David J; Kanzaria, Hemal K; Stey, Anne M; Bilimoria, Karl Y; Merkow, Ryan P",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2024,J Physiol,Wiley,14697793,39141819,"Borjas, Nancy Castro; Anstötz, Max; Maccaferri, Gianmaria",True,False,5400.0,0.0,5400.0,3400.0,2400.0,0.0,5400.0
2024,Cogn Sci,Unknown,15516709,39154376,"Yu, Yuhua; Krebs, Lindsay; Beeman, Mark; Lai, Vicky T",True,False,,0.0,,,,,
2024,J Physiol,Wiley,14697793,39159310,"Gomes, Matheus M; Jenz, Sophia T; Beauchamp, James A; Negro, Francesco; Heckman, C J; Pearcey, Gregory E P",True,False,5400.0,0.0,5400.0,3400.0,2400.0,0.0,5400.0
2024,Obesity (Silver Spring),Wiley,1930739X,39165088,"Josefson, Jami L; Kuang, Alan; Allard, Catherine; Bianco, Monica E; Lowe Jr, William; Scholtens, Denise M; Bouchard, Luigi; Hivert, Marie-France",True,False,4980.0,0.0,4980.0,2980.0,1980.0,0.0,4980.0
2024,Diabetologia,Springer Nature,14320428,39180581,"Lowe Jr, William L; Kuang, Alan; Hayes, M Geoffrey; Hivert, Marie-France; Scholtens, Denise M",True,False,3490.0,0.0,3490.0,1490.0,490.0,0.0,3490.0
2024,Acta Neuropathol,Springer Nature,14320533,39187719,"An, Shejuan; McCortney, Kathleen; Walshon, Jordain; Leonard, Kaethe; Wray, Brian; McCord, Matthew; DeCuypere, Michael; Horbinski, Craig",True,False,4990.0,0.0,4990.0,2990.0,1990.0,0.0,4990.0
2024,J Surg Oncol,Wiley,10969098,39206522,"Vitello, Dominic J; Logan, Charles D; Zaza, Norah N; Bates, Kelly R; Jacobs, Ryan; Feinglass, Joseph; Merkow, Ryan P; Bentrem, David J",True,False,4570.0,0.0,4570.0,2570.0,1570.0,0.0,4570.0
2024,Adv Healthc Mater,Wiley,21922659,39219219,"Mehta, Abijeet Singh; Zhang, Sophia L; Xie, Xinran; Khanna, Shreyaa; Tropp, Joshua; Ji, Xudong; Daso, Rachel E; Franz, Colin K; Jordan, Sumannas W; Rivnay, Jonathan",True,False,4880.0,0.0,4880.0,2880.0,1880.0,0.0,4880.0
2024,Bioessays,Wiley,15211878,39233509,"Green, Kathleen J; Pokorny, Jenny; Jarrell, Brieanna",True,False,5330.0,0.0,5330.0,3330.0,2330.0,0.0,5330.0
2024,J Behav Med,Springer Nature,15733521,39242445,"Chirinos, Diana A; Vargas, Emily A; Kershaw, Kiarri N; Wong, Mandy; Everson-Rose, Susan A",True,False,4790.0,0.0,4790.0,2790.0,1790.0,0.0,4790.0
2024,J Urban Health,Springer Nature,14682869,39251548,"Sullivan, Gwyneth A; Tian, Yao; Royan, Regina; Huang, Lynn Wei; Rydland, Kelsey J; Rogers, Selwyn O; Kabre, Rashmi; Mason, Maryann; Raval, Mehul V; Stey, Anne M",True,False,4790.0,0.0,4790.0,2790.0,1790.0,0.0,4790.0
2024,Hum Brain Mapp,Wiley,10970193,39254167,"Guan, Dylan X; Rehman, Tanaeem; Nathan, Santhosh; Durrani, Romella; Potvin, Olivier; Duchesne, Simon; Pike, G Bruce; Smith, Eric E; Ismail, Zahinoor",True,False,3520.0,0.0,3520.0,1520.0,520.0,0.0,3520.0
2024,J Surg Oncol,Wiley,10969098,39387473,"Vitello, Dominic J; Zaza, Norah N; Bates, Kelly R; Janczewski, Lauren M; Rodriguez, Gladys; Bentrem, David J",True,False,4570.0,0.0,4570.0,2570.0,1570.0,0.0,4570.0
2024,J Surg Oncol,Wiley,10969098,39387593,"Vitello, Dominic J; Logan, Charles D; Zaza, Norah N; Bates, Kelly R; Jacobs, Ryan; Feinglass, Joseph; Merkow, Ryan P; Bentrem, David J",True,False,4570.0,0.0,4570.0,2570.0,1570.0,0.0,4570.0
2024,Curr Treat Options Psychiatry,Unknown,21963061,39525358,"Kruzan, Kaylee P; Biernesser, Candice; Hoffmann, Jennifer A; Meyerhoff, Jonah",True,False,,0.0,,,,,
2024,Acta Neuropathol,Springer Nature,14320533,39546031,"Katsumata, Yuriko; Wu, Xian; Aung, Khine Zin; Fardo, David W; Woodworth, Davis C; Sajjadi, S Ahmad; Tomé, Sandra O; Thal, Dietmar Rudolf; Troncoso, Juan C; Chang, Koping; Mock, Charles; Nelson, Peter T",True,False,4990.0,0.0,4990.0,2990.0,1990.0,0.0,4990.0
2024,J Pers,Unknown,14676494,36495478,"Luo, Jing; Zhang, Bo; Antonoplis, Stephen; Mroczek, Daniel K",True,False,,0.0,,,,,
2024,BJOG,Wiley,14710528,37366023,"Venkatesh, Kartik K; Huang, Xiaoning; Cameron, Natalie A; Petito, Lucia C; Joseph, Joshua; Landon, Mark B; Grobman, William A; Khan, Sadiya S",True,False,5190.0,0.0,5190.0,3190.0,2190.0,0.0,5190.0
2024,AIDS Behav,Springer Nature,15733254,37289345,"Guo, Siyuan; Zhang, Jiajia; Yang, Xueying; Weissman, Sharon; Olatosi, Bankole; Patel, Rena C; Li, Xiaoming; N3C Consortium",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2024,Psychophysiology,Wiley,14698986,37905333,"Letkiewicz, Allison M; Funkhouser, Carter J; Umemoto, Akina; Trivedi, Esha; Sritharan, Aishwarya; Zhang, Emily; Buchanan, Savannah N; Helgren, Fiona; Allison, Grace O; Kayser, Jürgen; Shankman, Stewart A; Auerbach, Randy P",True,False,4020.0,0.0,4020.0,2020.0,1020.0,0.0,4020.0
2024,Cancer Causes Control,Springer Nature,15737225,37919455,"Khan, Saira; Fuzzell, Lindsay; Langston, Marvin; Han, Yunan; Moore, Justin X; Gilbert, Keon; Sutcliffe, Siobhan; Bensen, Jeannette T; Mohler, James L; Fontham, Elizabeth T H; Song, Lixin; Lewis-Thames, Marquita W",True,False,3890.0,0.0,3890.0,1890.0,890.0,0.0,3890.0
2024,Eur J Neurol,Wiley,14681331,37738515,"Canevelli, Marco; Wallace, Lindsay M K; Bruno, Giuseppe; Cesari, Matteo; Rockwood, Kenneth; Ward, David D",True,False,3600.0,0.0,3600.0,1600.0,600.0,0.0,3600.0
2024,Res Child Adolesc Psychopathol,Springer Nature,27307174,37410219,"Zhang, Yudong; MacNeill, Leigha A; Edwards, Renee C; Burns, James L; Zola, Anne R; Poleon, Roshaye B; Nili, Amanda N; Giase, Gina M; Ahrenholtz, Rachel M; Wiggins, Jillian Lee; Norton, Elizabeth S; Wakschlag, Lauren S",True,False,2990.0,0.0,2990.0,990.0,0.0,0.0,2990.0
2024,J Community Health,Springer Nature,15733610,37438456,"Martin, Molly A; Cook, Sara; Spring, Bonnie; Echeverria Garcia, Jose Carlos; Moskowitz, David; Delaughter-Young, Jamillia; Silva, Abigail; Hartstein, Madison; De Pablo, Marina; Peek, Monica; Lynch, Elizabeth; Battalio, Samuel; Vu, Milkie; Chicagoland CEAL Program",True,False,4990.0,0.0,4990.0,2990.0,1990.0,0.0,4990.0
2024,FEBS Lett,Wiley,18733468,37873734,"Buechel, Evan R; Pinkett, Heather W",True,False,3980.0,0.0,3980.0,1980.0,980.0,0.0,3980.0
2024,Geroscience,Springer Nature,25092723,37880488,"Muhammad, Fauziyya; Hameed, Sanaa; Haynes, Grace; Mohammadi, Esmaeil; Khan, Ali F; Shakir, Hakeem; Smith, Zachary A",True,False,4490.0,0.0,4490.0,2490.0,1490.0,0.0,4490.0
2024,J Gen Intern Med,Springer Nature,15251497,37884834,"Vu, Milkie; Zhu, Yenan; Trinh, Duy D; Hong, Young-Rock; Suk, Ryan",True,False,5290.0,0.0,5290.0,3290.0,2290.0,0.0,5290.0
2024,Geroscience,Springer Nature,25092723,37610594,"Zhang, Qi; Fan, Chunqiu; Wang, Luyao; Li, Taoran; Wang, Min; Han, Ying; Jiang, Jiehui; Alzheimer’s Disease Neuroimaging Initiative",True,False,4490.0,0.0,4490.0,2490.0,1490.0,0.0,4490.0
2024,Breast Cancer Res Treat,Springer Nature,15737217,37897647,"Huang, Hsiao-Ching; Guadamuz, Jenny S; Hoskins, Kent F; Ko, Naomi Y; Calip, Gregory S",True,False,4190.0,0.0,4190.0,2190.0,1190.0,0.0,4190.0
2024,Clin Teach,Unknown,1743498X,37935587,"Leeds, Stephanie; Slade, Martin; Hafler, Janet; Samady, Waheeda; Jiang, Jialing; Bilaver, Lucy; Gupta, Ruchi S",True,False,,0.0,,,,,
2024,Alzheimers Dement,Wiley,15525279,37667412,"Tosun, Duygu; Yardibi, Ozlem; Benzinger, Tammie L S; Kukull, Walter A; Masters, Colin L; Perrin, Richard J; Weiner, Michael W; Simen, Arthur; Schwarz, Adam J; Alzheimer's Disease Neuroimaging Initiative",True,False,4200.0,0.0,4200.0,2200.0,1200.0,0.0,4200.0
2024,J Am Geriatr Soc,Wiley,15325415,37772461,"Thirukumaran, Caroline P; Fiscella, Kevin A; Rosenthal, Meredith B; Doshi, Jalpa A; Schloemann, Derek T; Ricciardi, Benjamin F",True,False,4760.0,0.0,4760.0,2760.0,1760.0,0.0,4760.0
2024,Cancer,Wiley,10970142,37801052,"Efficace, Fabio; Cottone, Francesco; Yanez, Betina; Kota, Vamsi; Castagnetti, Fausto; Caocci, Giovanni; Bonifacio, Massimiliano; Patriarca, Andrea; Capodanno, Isabella; Miggiano, Maria Cristina; Tiribelli, Mario; Breccia, Massimo; Luciano, Luigia; Giai, Valentina; Iurlo, Alessandra; Abruzzese, Elisabetta; Fava, Carmen; Dinner, Shira; Altman, Jessica K; Rosti, Gianantonio; Cortes, Jorge; Vignetti, Marco; Cella, David",True,False,4790.0,0.0,4790.0,2790.0,1790.0,0.0,4790.0
2024,Prev Sci,Springer Nature,15736695,36223046,"Murry, Velma McBride; Bradley, Cory; Cruden, Gracelyn; Brown, C Hendricks; Howe, George W; Sepùlveda, Martín-Josè; Beardslee, William; Hannah, Nanette; Warne, Donald",True,False,3790.0,0.0,3790.0,1790.0,790.0,0.0,3790.0
2024,Psychophysiology,Wiley,14698986,37612834,"Rappaport, Brent I; Kujawa, Autumn; Arfer, Kodi B; Pegg, Samantha; Kelly, Danielle; Jackson, Joshua J; Luby, Joan L; Barch, Deanna M",True,False,4020.0,0.0,4020.0,2020.0,1020.0,0.0,4020.0
2024,Acta Neuropathol,Springer Nature,14320533,39179895,"Leclair, Nathan K; Lucas, Calixto-Hope G; Mirchia, Kanish; McCortney, Kathleen; Horbinski, Craig M; Raleigh, David R; Anczukow, Olga",True,False,4990.0,0.0,4990.0,2990.0,1990.0,0.0,4990.0
2024,Paediatr Perinat Epidemiol,Wiley,13653016,39225189,"Marshall, Elly M; Bhandari, Ruchi; Haas, David M; Catov, Janet M; Umer, Amna; Silver, Robert M; Barone Gibbs, Bethany",True,False,4770.0,0.0,4770.0,2770.0,1770.0,0.0,4770.0
2024,Adv Mater Technol,Wiley,2365709X,39247925,"Collins, Caralyn P; Leng, Junqing; Fu, Rao; Ding, Yonghui; Ameer, Guillermo; Sun, Cheng",True,False,4680.0,0.0,4680.0,2680.0,1680.0,0.0,4680.0
2024,Qual Life Res,Springer Nature,15732649,39394362,"Bennett, Antonia V; Wang, Mian",True,False,3890.0,0.0,3890.0,1890.0,890.0,0.0,3890.0
2024,Curr Treat Options Psychiatry,Unknown,21963061,39258150,"Hamilton, Jessica L; Torous, John; Szlyk, Hannah S; Biernesser, Candice; Kruzan, Kaylee P; Jensen, Michaeline; Reyes-Portillo, Jazmin; Primack, Brian A; Zelazny, Jamie; Weigle, Paul",True,False,,0.0,,,,,
2024,Biom J,Wiley,15214036,39473136,"Colicino, Elena; Ascari, Roberto; Saddiki, Hachem; Merced-Nieves, Francheska; Foppa Pedretti, Nicolò; Huddleston, Kathi; Wright, Robert O; Wright, Rosalind J; Program Collaborators for Environmental Influences on Child Health Outcomes",True,False,3740.0,0.0,3740.0,1740.0,740.0,0.0,3740.0
2024,NMR Biomed,Wiley,10991492,38214202,"Jacobs, Paul S; Brink, Wyger; Reddy, Ravinder",True,False,3640.0,0.0,3640.0,1640.0,640.0,0.0,3640.0
2024,J Surg Oncol,Wiley,10969098,38225867,"Vitello, Dominic J; Shah, Dhavan; Ko, Bona; Brajcich, Brian C; Peters, Xane D; Merkow, Ryan P; Pitt, Henry A; Bentrem, David J",True,False,4570.0,0.0,4570.0,2570.0,1570.0,0.0,4570.0
2024,Prostate Cancer Prostatic Dis,Unknown,14765608,38114597,"Sweis, Jamila; Ofori, Bernice; Murphy, Adam B",True,False,,0.0,,,,,
2024,Learn Health Syst,Wiley,23796146,38249846,"Franklin, Patricia D; Drane, Denise",True,False,2080.0,0.0,2080.0,80.0,0.0,0.0,2080.0
2024,Neurogastroenterol Motil,Wiley,13652982,38155413,"Vespa, Edoardo; Farina, Domenico A; Pandolfino, John E; Kahrilas, Peter J; Koop, Andree H; Carlson, Dustin A",True,False,4640.0,0.0,4640.0,2640.0,1640.0,0.0,4640.0
2024,J Prev (2022),Unknown,27315541,38157132,"Counts, Nathaniel Z; Feinberg, Mark E; Lee, Jin-Kyung; Smith, Justin D",True,False,,0.0,,,,,
2024,Dysphagia,Springer Nature,14320460,38265506,"Bonilha, Heather Shaw; Reedy, Erin L; Wilmskoetter, Janina; Nietert, Paul J; Martin-Harris, Bonnie",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2024,J Cardiovasc Electrophysiol,Wiley,15408167,38031313,"Goldberger, Jeffrey J; Zaatari, Ghaith; Mitrani, Raul D; Blandon, Catherine; Bohorquez, Jorge; Ng, Jason; Ng, Justin; Velasquez, Alex; Lambrakos, Litsa; Arora, Rishi",True,False,4500.0,0.0,4500.0,2500.0,1500.0,0.0,4500.0
2024,Mol Psychiatry,Springer Nature,14765578,38036604,"Wüthrich, Florian; Lefebvre, Stephanie; Mittal, Vijay A; Shankman, Stewart A; Alexander, Nina; Brosch, Katharina; Flinkenflügel, Kira; Goltermann, Janik; Grotegerd, Dominik; Hahn, Tim; Jamalabadi, Hamidreza; Jansen, Andreas; Leehr, Elisabeth J; Meinert, Susanne; Nenadić, Igor; Nitsch, Robert; Stein, Frederike; Straube, Benjamin; Teutenberg, Lea; Thiel, Katharina; Thomas-Odenthal, Florian; Usemann, Paula; Winter, Alexandra; Dannlowski, Udo; Kircher, Tilo; Walther, Sebastian",True,False,5490.0,0.0,5490.0,3490.0,2490.0,0.0,5490.0
2024,Prev Sci,Springer Nature,15736695,38038892,"Smith, Justin D; Naoom, Sandra F; Saldana, Lisa; Shantharam, Sharada; Smith, Tina Anderson; Kohr, Jennifer M",True,False,3790.0,0.0,3790.0,1790.0,790.0,0.0,3790.0
2024,Br J Haematol,Wiley,13652141,38049194,"Oyarbide, Usua; Crane, Genevieve M; Corey, Seth J",True,False,5190.0,0.0,5190.0,3190.0,2190.0,0.0,5190.0
2024,Acad Emerg Med,Wiley,15532712,38049203,"Goyal, Monika; Alpern, Elizabeth R; Webb, Michael; Brousseau, David C; Chamberlain, James M; Zorc, Joseph J; Frey, Theresa; Wiersma, Alexandria; Barney, Bradley J; Drendel, Amy L; PECARN IMPROVE and PECARN Registry Study Groups; PECARN IMPROVE and PECARN Registry Study Groups",True,False,3900.0,0.0,3900.0,1900.0,900.0,0.0,3900.0
2024,Eur Arch Psychiatry Clin Neurosci,Unknown,14338491,37458819,"Damme, Katherine S F; Han, Y Catherine; Han, Ziyan; Reber, Paul J; Mittal, Vijay A",True,False,,0.0,,,,,
2024,Adv Healthc Mater,Wiley,21922659,37983897,"Ryu, Hanjun; Song, Joseph W; Luan, Haiwen; Sim, Youngmin; Kwak, Sung Soo; Jang, Hokyung; Jo, Young Jin; Yoon, Hong-Joon; Jeong, Hyoyoung; Shin, Jaeho; Park, Do Yun; Kwon, Kyeongha; Ameer, Guillermo Antonio; Rogers, John A",True,False,4880.0,0.0,4880.0,2880.0,1880.0,0.0,4880.0
2024,Alcohol Clin Exp Res (Hoboken),Wiley,29937175,38300125,"Delk, Joanne; Bensley, Kara; Ye, Yu; Subbaraman, Meenakshi S; Phillips, Aryn Z; Karriker-Jaffe, Katherine J; Mulia, Nina",True,False,3910.0,0.0,3910.0,1910.0,910.0,0.0,3910.0
