_issn_norm,_journal_label,_publisher,apc,papers,uncovered_total,within_cap
13600443,Addiction,Wiley,4600.0,1,0.0,True
15244040,Neurosurgery,Wolters Kluwer,4600.0,1,0.0,True
19432631,Genetics,Oxford University Press (OUP),4611.0,3,0.0,True
14643685,Int J Epidemiol,Oxford University Press (OUP),4621.05,2,0.0,True
17585368,J Gerontol B Psychol Sci Soc Sci,Oxford University Press (OUP),4628.0,6,0.0,True
1758535X,J Gerontol A Biol Sci Med Sci,Oxford University Press (OUP),4628.0,4,0.0,True
13652982,Neurogastroenterol Motil,Wiley,4640.0,4,0.0,True
10970223,Prenat Diagn,Wiley,4640.0,1,0.0,True
15455017,Pediatr Blood Cancer,Wiley,4640.0,1,0.0,True
23669608,Small Methods,Wiley,4640.0,1,0.0,True
15328406,J Arthroplasty,Elsevier,4650.0,1,0.0,True
18737897,J Anxiety Disord,Elsevier,4650.0,1,0.0,True
2365709X,Adv Mater Technol,Wiley,4680.0,1,0.0,True
15720241,Am J Gastroenterol,Wolters Kluwer,4700.0,4,0.0,True
15300293,Crit Care Med,Wolters Kluwer,4700.0,2,0.0,True
15318249,Ann Neurol,Wiley,4700.0,1,0.0,True
15371948,Med Care,Wolters Kluwer,4700.0,1,0.0,True
18791190,J Am Coll Surg,Wolters Kluwer,4700.0,1,0.0,True
20457634,Cancer Med,Wiley,4700.0,1,0.0,True
19393806,Autism Res,Wiley,4740.0,1,0.0,True
18736750,Environ Int,Elsevier,4750.0,1,0.0,True
2452302X,JACC Basic Transl Sci,Elsevier,4750.0,1,0.0,True
15325415,J Am Geriatr Soc,Wiley,4760.0,5,0.0,True
13653016,Paediatr Perinat Epidemiol,Wiley,4770.0,2,0.0,True
1432069X,Arch Dermatol Res,Springer Nature,4790.0,5,0.0,True
15733521,J Behav Med,Springer Nature,4790.0,5,0.0,True
14682869,J Urban Health,Springer Nature,4790.0,2,0.0,True
19322267,J Cancer Surviv,Springer Nature,4790.0,2,0.0,True
10970142,Cancer,Wiley,4790.0,1,0.0,True
1873233X,Obstet Gynecol,Wolters Kluwer,4800.0,3,0.0,True
18735843,Arch Clin Neuropsychol,Oxford University Press (OUP),4823.0,1,0.0,True
20555822,ESC Heart Fail,Wiley,4850.0,1,0.0,True
14766256,Am J Epidemiol,Oxford University Press (OUP),4856.0,1,0.0,True
20476310,Pediatr Obes,Wiley,4880.0,5,0.0,True
21922659,Adv Healthc Mater,Wiley,4880.0,2,0.0,True
15590089,Neuroinformatics,Springer Nature,4890.0,1,0.0,True
23793708,JCI Insight,American Society for Clinical Investigation,4900.0,16,0.0,True
10976825,J Allergy Clin Immunol,Elsevier,4900.0,9,0.0,True
14735571,AIDS,Wolters Kluwer,4900.0,9,0.0,True
14735598,J Hypertens,Wolters Kluwer,4900.0,3,0.0,True
15281140,Ann Surg,Wolters Kluwer,4900.0,3,0.0,True
1938808X,Acad Med,Wolters Kluwer,4900.0,3,0.0,True
19447884,J Acquir Immune Defic Syndr,Wolters Kluwer,4900.0,2,0.0,True
26663899,Patterns (N Y),Elsevier,4900.0,2,0.0,True
1526632X,Neurology,Wolters Kluwer,4900.0,1,0.0,True
1533712X,J Clin Psychopharmacol,Wolters Kluwer,4900.0,1,0.0,True
15346080,Transplantation,Wolters Kluwer,4900.0,1,0.0,True
14602423,Glycobiology,Oxford University Press (OUP),4923.36,1,0.0,True
14755785,Inj Prev,BMJ,4953.0,2,0.0,True
14702738,J Epidemiol Community Health,BMJ,4953.0,1,0.0,True
18727980,Cancer Lett,Elsevier,4960.0,1,0.0,True
18781632,Spine J,Elsevier,4980.0,1,0.0,True
1930739X,Obesity (Silver Spring),Wiley,4980.0,1,0.0,True
17451701,Schizophr Bull,Oxford University Press (OUP),4981.0,2,0.0,True
14320533,Acta Neuropathol,Springer Nature,4990.0,5,0.0,True
15733610,J Community Health,Springer Nature,4990.0,1,0.0,True
1600065X,Immunol Rev,Wiley,5000.0,4,0.0,True
22131787,JACC Heart Fail,Elsevier,5000.0,2,0.0,True
1755148X,Pigment Cell Melanoma Res,Wiley,5000.0,1,0.0,True
24055018,JACC Clin Electrophysiol,Elsevier,5000.0,1,0.0,True
15376613,J Infect Dis,Oxford University Press (OUP),5001.0,7,0.0,True
15376591,Clin Infect Dis,Oxford University Press (OUP),5001.0,1,0.0,True
10970215,Int J Cancer,Wiley,5030.0,1,0.0,True
15546578,J Neuropathol Exp Neurol,Oxford University Press (OUP),5036.0,3,0.0,True
14602199,Cereb Cortex,Oxford University Press (OUP),5038.0,2,0.0,True
17496632,Ann N Y Acad Sci,Wiley,5080.0,1,0.0,True
15300366,Genet Med,Elsevier,5110.0,1,0.0,True
15235866,Neuro Oncol,Oxford University Press (OUP),5132.0,8,0.0,True
15376605,Am J Hum Genet,Elsevier,5150.0,2,0.0,True
14765551,Leukemia,Springer Nature,5190.0,2,0.0,True
20420226,Cell Mol Immunol,Springer Nature,5190.0,2,0.0,True
21968837,J Racial Ethn Health Disparities,Springer Nature,5190.0,2,0.0,True
13652141,Br J Haematol,Wiley,5190.0,1,0.0,True
14710528,BJOG,Wiley,5190.0,1,0.0,True
15321827,Br J Cancer,Springer Nature,5190.0,1,0.0,True
14779129,Development,The Company of Biologists,5200.0,4,0.0,True
14779137,J Cell Sci,The Company of Biologists,5200.0,4,0.0,True
14779145,J Exp Biol,The Company of Biologists,5200.0,3,0.0,True
15333450,J Am Soc Nephrol,Wolters Kluwer,5200.0,3,0.0,True
15416100,J Nutr,Elsevier,5200.0,3,0.0,True
15495469,Genome Res,Cold Spring Harbor Laboratory,5200.0,2,0.0,True
19383207,Am J Clin Nutr,Elsevier,5200.0,2,0.0,True
21565376,Adv Nutr,Elsevier,5200.0,1,0.0,True
1555905X,Clin J Am Soc Nephrol,Wolters Kluwer,5250.0,2,0.0,True
21583188,Transl Psychiatry,Springer Nature,5290.0,7,0.0,True
15251497,J Gen Intern Med,Springer Nature,5290.0,2,0.0,True
1756994X,Genome Med,Springer Nature,5290.0,2,0.0,True
1740634X,Neuropsychopharmacology,Springer Nature,5290.0,1,0.0,True
13989995,Allergy,Wiley,5300.0,1,0.0,True
13993038,Pediatr Allergy Immunol,Wiley,5300.0,1,0.0,True
15211878,Bioessays,Wiley,5330.0,3,0.0,True
14714159,J Neurochem,Wiley,5330.0,2,0.0,True
10902139,Brain Behav Immun,Elsevier,5400.0,7,0.0,True
14697793,J Physiol,Wiley,5400.0,7,0.0,True
15244539,Circulation,Wolters Kluwer,5400.0,5,0.0,True
15273792,J Urol,Wolters Kluwer,5400.0,5,0.0,True
15244636,Arterioscler Thromb Vasc Biol,Wolters Kluwer,5400.0,4,0.0,True
19420080,Circ Cardiovasc Imaging,Wolters Kluwer,5400.0,4,0.0,True
15244571,Circ Res,Wolters Kluwer,5400.0,3,0.0,True
15244563,Hypertension,Wolters Kluwer,5400.0,2,0.0,True
19413297,Circ Heart Fail,Wolters Kluwer,5400.0,2,0.0,True
15244628,Stroke,Wolters Kluwer,5400.0,1,0.0,True
19417705,Circ Cardiovasc Qual Outcomes,Wolters Kluwer,5400.0,1,0.0,True
25748300,Circ Genom Precis Med,Wolters Kluwer,5400.0,1,0.0,True
10976868,Am J Obstet Gynecol,Elsevier,5410.0,4,0.0,True
14602105,J Natl Cancer Inst,Oxford University Press (OUP),5436.0,1,0.0,True
23752548,Sci Adv,American Association for the Advancement of Science (AAAS),5450.0,16,0.0,True
10968652,Am J Hematol,Wiley,5450.0,1,0.0,True
10969896,J Pathol,Wiley,5450.0,1,0.0,True
18732402,Biol Psychiatry,Elsevier,5489.0,2,0.0,True
1474760X,Genome Biol,Springer Nature,5490.0,7,0.0,True
14765578,Mol Psychiatry,Springer Nature,5490.0,4,0.0,True
26881535,JCO Oncol Pract,American Society of Clinical Oncology (ASCO),5500.0,4,0.0,True
1469994X,Nicotine Tob Res,Oxford University Press (OUP),5500.0,3,0.0,True
15277755,J Clin Oncol,American Society of Clinical Oncology (ASCO),5500.0,1,0.0,True
17553245,Cardiovasc Res,Oxford University Press (OUP),5516.55,2,0.0,True
14683288,Gut,BMJ,5537.0,2,0.0,True
15346293,Curr Neurol Neurosci Rep,Springer Nature,5590.0,1,0.0,True
22111247,Cell Rep,Elsevier,5620.0,29,0.0,True
26663791,Cell Rep Med,Elsevier,5620.0,11,0.0,True
1879016X,Pharmacol Ther,Elsevier,5660.0,1,0.0,True
14320738,Arch Toxicol,Springer Nature,5690.0,1,0.0,True
15588238,J Clin Invest,American Society for Clinical Investigation,5700.0,74,0.0,True
14602156,Brain,Oxford University Press (OUP),5702.4,6,0.0,True
00108545,Coord Chem Rev,Elsevier,5740.0,1,0.0,True
14765594,Oncogene,Springer Nature,5990.0,5,0.0,True
10916490,Proc Natl Acad Sci U S A,Proceedings of the National Academy of Sciences,5995.0,42,0.0,True
15408140,J Cell Biol,Rockefeller University Press,6000.0,9,0.0,True
23806591,JAMA Cardiol,American Medical Association (AMA),6000.0,3,0.0,True
21686211,JAMA Pediatr,American Medical Association (AMA),6000.0,2,0.0,True
21686173,JAMA Ophthalmol,American Medical Association (AMA),6000.0,1,0.0,True
